trap_id,year,week,zone,spp,total
LC-001,2019,35,BE,Pipiens,10
LC-049,2019,35,BE,Tarsalis,12
LC-053,2019,35,BE,Tarsalis,11
LC-054,2019,35,BE,Tarsalis,11
LC-055,2019,35,BE,Pipiens,3
LC-055,2019,35,BE,Tarsalis,10
FC-006,2019,34,NE,Pipiens,12
FC-006,2019,34,NE,Tarsalis,17
FC-014,2019,34,NE,Tarsalis,18
FC-014,2019,34,NE,Pipiens,3
FC-019,2019,34,NE,Pipiens,66
FC-019,2019,34,NE,Tarsalis,28
FC-034,2019,34,NE,Pipiens,4
FC-034,2019,34,NE,Tarsalis,87
FC-036,2019,34,NW,Tarsalis,24
FC-036,2019,34,NW,Pipiens,5
FC-038,2019,34,NE,Tarsalis,111
FC-038,2019,34,NE,Pipiens,9
FC-040,2019,34,NE,Tarsalis,62
FC-040,2019,34,NE,Pipiens,14
FC-040gr,2019,34,NE,Pipiens,20
FC-066,2019,34,NE,Pipiens,5
FC-066,2019,34,NE,Tarsalis,4
FC-066gr,2019,34,NE,Pipiens,42
FC-067,2019,34,NE,Tarsalis,11
FC-069,2019,34,NE,Tarsalis,114
FC-069,2019,34,NE,Pipiens,16
FC-072,2019,34,NE,Tarsalis,50
FC-091gr,2019,34,NE,Pipiens,4
FC-092gr,2019,34,NE,Pipiens,18
FC-004,2019,34,SE,Tarsalis,30
FC-004,2019,34,SE,Pipiens,5
FC-023,2019,34,SE,Pipiens,7
FC-023,2019,34,SE,Tarsalis,34
FC-027,2019,34,SE,Pipiens,54
FC-027,2019,34,SE,Tarsalis,38
FC-031,2019,34,SE,Tarsalis,18
FC-031,2019,34,SE,Pipiens,6
FC-039,2019,34,SE,Tarsalis,18
FC-039,2019,34,SE,Pipiens,5
FC-046,2019,34,SE,Pipiens,6
FC-046,2019,34,SE,Tarsalis,11
FC-047,2019,34,SE,Tarsalis,4
FC-050,2019,34,SE,Pipiens,50
FC-050,2019,34,SE,Tarsalis,25
FC-053,2019,34,SE,Tarsalis,65
FC-053,2019,34,SE,Pipiens,7
FC-059,2019,34,SE,Pipiens,7
FC-059,2019,34,SE,Tarsalis,8
FC-064,2019,34,SE,Tarsalis,28
FC-074,2019,34,SE,Pipiens,8
FC-074,2019,34,SE,Tarsalis,66
FC-075,2019,34,SE,Pipiens,3
FC-075,2019,34,SE,Tarsalis,10
FC-075gr,2019,34,SE,Pipiens,14
FC-088gr,2019,34,SE,Pipiens,55
FC-011,2019,35,NW,Pipiens,7
FC-011,2019,35,NW,Tarsalis,17
FC-015,2019,35,NW,Pipiens,4
FC-015,2019,35,NW,Tarsalis,16
FC-041,2019,35,NW,Tarsalis,25
FC-041,2019,35,NW,Pipiens,8
FC-049,2019,35,SW,Pipiens,4
FC-049,2019,35,SW,Tarsalis,14
FC-052,2019,35,NW,Tarsalis,3
FC-058,2019,35,SW,Pipiens,4
FC-058,2019,35,SW,Tarsalis,8
FC-060,2019,35,NW,Pipiens,5
FC-061,2019,35,NW,Tarsalis,25
FC-061,2019,35,NW,Pipiens,11
FC-063gr,2019,35,NW,Pipiens,19
FC-073,2019,35,NW,Tarsalis,12
FC-090gr,2019,35,NW,Pipiens,16
FC-001,2019,35,SW,Tarsalis,19
FC-029,2019,35,SE,Tarsalis,6
FC-029gr,2019,35,SE,Pipiens,42
FC-037,2019,35,SW,Tarsalis,122
FC-037,2019,35,SW,Pipiens,4
FC-057,2019,35,SW,Tarsalis,18
FC-062,2019,35,SW,Tarsalis,18
FC-062,2019,35,SW,Pipiens,3
FC-068,2019,35,SW,Tarsalis,7
FC-068,2019,35,SW,Pipiens,6
FC-071,2019,35,SW,Tarsalis,6
FC-089gr,2019,35,SW,Pipiens,54
FC-093,2019,35,SW,Tarsalis,28
LV-004,2019,34,LV,Tarsalis,18
LV-004,2019,34,LV,Pipiens,1
LV-066,2019,34,LV,Pipiens,13
LV-066,2019,34,LV,Tarsalis,50
LV-069,2019,34,LV,Tarsalis,21
LV-078,2019,34,LV,Tarsalis,12
LV-078,2019,34,LV,Pipiens,3
LV-079gr,2019,34,LV,Pipiens,7
LV-080,2019,34,LV,Tarsalis,9
LV-088,2019,34,LV,Tarsalis,23
LV-088,2019,34,LV,Pipiens,2
LV-093,2019,34,LV,Tarsalis,15
LV-093,2019,34,LV,Pipiens,5
LV-095,2019,34,LV,Tarsalis,14
LV-116,2019,34,LV,Tarsalis,14
LV-116,2019,34,LV,Pipiens,6
LV-117,2019,34,LV,Tarsalis,35
LV-117,2019,34,LV,Pipiens,6
LV-074,2019,34,LV,Pipiens,19
LV-074,2019,34,LV,Tarsalis,48
LV-074gr,2019,34,LV,Tarsalis,1
LV-074gr,2019,34,LV,Pipiens,1
LV-077,2019,34,LV,Tarsalis,8
LV-089,2019,34,LV,Pipiens,11
LV-089,2019,34,LV,Tarsalis,15
LV-100,2019,34,LV,Pipiens,4
LV-100,2019,34,LV,Tarsalis,11
LV-104,2019,34,LV,Tarsalis,4
LV-110,2019,34,LV,Tarsalis,5
LV-112,2019,34,LV,Pipiens,1
LV-112,2019,34,LV,Tarsalis,12
LV-113,2019,34,LV,Tarsalis,6
LV-113,2019,34,LV,Pipiens,1
LV-118,2019,34,LV,Pipiens,6
LV-118,2019,34,LV,Tarsalis,23
LV-124,2019,34,LV,Pipiens,3
LV-124,2019,34,LV,Tarsalis,22
LV-125,2019,34,LV,Pipiens,152
LV-125,2019,34,LV,Tarsalis,88
LV-019,2019,35,LV,Tarsalis,21
LV-019,2019,35,LV,Pipiens,19
LV-020,2019,35,LV,Tarsalis,35
LV-020,2019,35,LV,Pipiens,5
LV-021,2019,35,LV,Tarsalis,4
LV-042,2019,35,LV,Pipiens,19
LV-042,2019,35,LV,Tarsalis,21
LV-067,2019,35,LV,Pipiens,10
LV-067,2019,35,LV,Tarsalis,12
LV-087,2019,35,LV,Tarsalis,10
LV-087,2019,35,LV,Pipiens,1
LV-114,2019,35,LV,Pipiens,12
LV-114,2019,35,LV,Tarsalis,13
LV-120,2019,35,LV,Pipiens,5
LV-120,2019,35,LV,Tarsalis,8
LV-010gr,2019,35,LV,Pipiens,11
LV-014,2019,35,LV,Pipiens,6
LV-014,2019,35,LV,Tarsalis,8
LV-097,2019,35,LV,Tarsalis,20
LV-097,2019,35,LV,Pipiens,6
LV-098,2019,35,LV,Pipiens,5
LV-098,2019,35,LV,Tarsalis,29
LV-099,2019,35,LV,Tarsalis,5
LV-102,2019,35,LV,Tarsalis,11
LV-102,2019,35,LV,Pipiens,7
LV-105,2019,35,LV,Tarsalis,37
LV-105,2019,35,LV,Pipiens,5
LV-121,2019,35,LV,Pipiens,3
LV-121,2019,35,LV,Tarsalis,43
LV-122,2019,35,LV,Tarsalis,15
LV-122,2019,35,LV,Pipiens,4
LC-010,2019,34,Timnath,Pipiens,2
LC-010,2019,34,Timnath,Tarsalis,15
LC-022,2019,34,Timnath,Tarsalis,5
LC-022,2019,34,Timnath,Pipiens,1
LC-048,2019,34,Timnath,Tarsalis,12
LC-050,2019,34,Timnath,Tarsalis,29
LC-050,2019,34,Timnath,Pipiens,2
LC-051,2019,34,Timnath,Pipiens,1
LC-051,2019,34,Timnath,Tarsalis,20
LC-052,2019,34,Timnath,Tarsalis,46
LC-052,2019,34,Timnath,Pipiens,7
FC-006,2019,35,NE,Tarsalis,12
FC-006,2019,35,NE,Pipiens,12
FC-014,2019,35,NE,Tarsalis,41
FC-014,2019,35,NE,Pipiens,36
FC-019,2019,35,NE,Tarsalis,7
FC-019,2019,35,NE,Pipiens,8
FC-034,2019,35,NE,Tarsalis,22
FC-036,2019,35,NW,Tarsalis,32
FC-038,2019,35,NE,Tarsalis,29
FC-038,2019,35,NE,Pipiens,10
FC-040,2019,35,NE,Pipiens,22
FC-040,2019,35,NE,Tarsalis,48
FC-040gr,2019,35,NE,Pipiens,21
FC-066,2019,35,NE,Tarsalis,26
FC-066,2019,35,NE,Pipiens,79
FC-066gr,2019,35,NE,Pipiens,116
FC-067,2019,35,NE,Pipiens,8
FC-067,2019,35,NE,Tarsalis,56
FC-069,2019,35,NE,Pipiens,3
FC-069,2019,35,NE,Tarsalis,39
FC-072,2019,35,NE,Tarsalis,29
FC-072,2019,35,NE,Pipiens,9
FC-091gr,2019,35,NE,Pipiens,26
FC-092gr,2019,35,NE,Pipiens,31
FC-004,2019,35,SE,Tarsalis,36
FC-004,2019,35,SE,Pipiens,10
FC-023,2019,35,SE,Tarsalis,25
FC-027,2019,35,SE,Pipiens,20
FC-027,2019,35,SE,Tarsalis,22
FC-031,2019,35,SE,Tarsalis,41
FC-031,2019,35,SE,Pipiens,7
FC-039,2019,35,SE,Pipiens,3
FC-039,2019,35,SE,Tarsalis,21
FC-046,2019,35,SE,Pipiens,4
FC-046,2019,35,SE,Tarsalis,37
FC-047,2019,35,SE,Tarsalis,14
FC-050,2019,35,SE,Tarsalis,18
FC-050,2019,35,SE,Pipiens,19
FC-053,2019,35,SE,Pipiens,6
FC-053,2019,35,SE,Tarsalis,64
FC-059,2019,35,SE,Tarsalis,8
FC-064,2019,35,SE,Tarsalis,16
FC-074,2019,35,SE,Tarsalis,34
FC-075,2019,35,SE,Tarsalis,5
FC-075,2019,35,SE,Pipiens,10
FC-075gr,2019,35,SE,Pipiens,65
FC-088gr,2019,35,SE,Pipiens,42
FC-011,2019,36,NW,Pipiens,12
FC-011,2019,36,NW,Tarsalis,25
FC-015,2019,36,NW,Tarsalis,20
FC-041,2019,36,NW,Tarsalis,50
FC-041,2019,36,NW,Pipiens,20
FC-049,2019,36,SW,Pipiens,9
FC-049,2019,36,SW,Tarsalis,17
FC-052,2019,36,NW,Tarsalis,8
FC-058,2019,36,SW,Tarsalis,15
FC-060,2019,36,NW,Tarsalis,7
FC-060,2019,36,NW,Pipiens,10
FC-061,2019,36,NW,Tarsalis,48
FC-061,2019,36,NW,Pipiens,5
FC-063,2019,36,NW,Pipiens,2
FC-063,2019,36,NW,Tarsalis,7
FC-063gr,2019,36,NW,Pipiens,59
FC-073,2019,36,NW,Pipiens,7
FC-073,2019,36,NW,Tarsalis,18
FC-090gr,2019,36,NW,Pipiens,92
FC-001,2019,36,SW,Tarsalis,11
FC-029,2019,36,SE,Tarsalis,19
FC-029,2019,36,SE,Pipiens,6
FC-029gr,2019,36,SE,Pipiens,74
FC-037,2019,36,SW,Pipiens,11
FC-037,2019,36,SW,Tarsalis,67
FC-054,2019,36,SE,Tarsalis,15
FC-057,2019,36,SW,Tarsalis,2
FC-062,2019,36,SW,Tarsalis,7
FC-062,2019,36,SW,Pipiens,2
FC-068,2019,36,SW,Tarsalis,5
FC-071,2019,36,SW,Tarsalis,3
FC-089gr,2019,36,SW,Pipiens,31
FC-093,2019,36,SW,Tarsalis,12
LC-001,2020,23,BE,Tarsalis,1
LC-053,2020,23,BE,Pipiens,1
LC-054,2020,23,BE,Tarsalis,1
FC-014,2020,23,NE,Tarsalis,1
FC-019,2020,23,NE,Pipiens,2
FC-019,2020,23,NE,Tarsalis,2
FC-034,2020,23,NE,Tarsalis,1
FC-036,2020,23,NW,Tarsalis,5
FC-040gr,2020,23,NE,Pipiens,7
FC-066gr,2020,23,NE,Pipiens,4
FC-067,2020,23,NE,Tarsalis,1
FC-069,2020,23,NE,Tarsalis,2
FC-072,2020,23,NE,Tarsalis,1
FC-092gr,2020,23,NE,Pipiens,5
FC-011,2020,23,NW,Pipiens,1
FC-011,2020,23,NW,Tarsalis,1
FC-041,2020,23,NW,Pipiens,1
FC-052,2020,23,NW,Pipiens,2
FC-063gr,2020,23,NW,Pipiens,3
FC-073,2020,23,NW,Pipiens,4
FC-090gr,2020,23,NW,Pipiens,1
FC-029,2020,24,SE,Tarsalis,1
FC-029,2020,24,SE,Pipiens,2
FC-029gr,2020,24,SE,Pipiens,33
FC-037,2020,24,SW,Tarsalis,6
FC-054,2020,24,SE,Tarsalis,1
FC-057,2020,24,SW,Tarsalis,1
FC-068,2020,24,SW,Tarsalis,1
FC-089gr,2020,24,SW,Pipiens,5
FC-093,2020,24,SW,Tarsalis,2
LV-004,2020,23,LV,Tarsalis,3
LV-069,2020,23,LV,Tarsalis,5
LV-078,2020,23,LV,Tarsalis,4
LV-079gr,2020,23,LV,Pipiens,1
LV-080,2020,23,LV,Tarsalis,5
LV-080,2020,23,LV,Pipiens,2
LV-093,2020,23,LV,Tarsalis,1
LV-095,2020,23,LV,Tarsalis,6
LV-116,2020,23,LV,Pipiens,1
LV-117,2020,23,LV,Tarsalis,3
LV-020,2020,23,LV,Tarsalis,1
LV-042,2020,23,LV,Tarsalis,10
LV-067,2020,23,LV,Tarsalis,2
LV-010gr,2020,24,LV,Pipiens,11
LV-014,2020,24,LV,Pipiens,1
LV-014,2020,24,LV,Tarsalis,1
LV-087,2020,24,LV,Tarsalis,2
LV-097,2020,24,LV,Tarsalis,3
LV-121,2020,24,LV,Tarsalis,1
LC-010,2020,23,Timnath,Tarsalis,1
LC-022,2020,23,Timnath,Tarsalis,2
LC-048,2020,23,Timnath,Tarsalis,1
LC-051,2020,23,Timnath,Tarsalis,4
LC-052,2020,23,Timnath,Tarsalis,3
LC-001,2020,24,BE,Tarsalis,3
LC-053,2020,24,BE,Tarsalis,2
LC-054,2020,24,BE,Tarsalis,5
LC-055,2020,24,BE,Tarsalis,1
FC-019,2020,24,NE,Pipiens,7
FC-040gr,2020,24,NE,Pipiens,6
FC-066,2020,24,NE,Pipiens,1
FC-066gr,2020,24,NE,Pipiens,2
FC-067,2020,24,NE,Pipiens,1
FC-069,2020,24,NE,Pipiens,1
FC-091gr,2020,24,NE,Pipiens,12
FC-092gr,2020,24,NE,Pipiens,9
FC-006,2020,24,NE,Tarsalis,1
FC-014,2020,24,NE,Tarsalis,5
FC-019,2020,24,NE,Tarsalis,1
FC-034,2020,24,NE,Tarsalis,1
FC-036,2020,24,NW,Tarsalis,15
FC-038,2020,24,NE,Tarsalis,3
FC-040,2020,24,NE,Tarsalis,7
FC-066,2020,24,NE,Tarsalis,7
FC-067,2020,24,NE,Tarsalis,8
FC-069,2020,24,NE,Tarsalis,1
FC-072,2020,24,NE,Tarsalis,1
FC-023,2020,24,SE,Pipiens,2
FC-027,2020,24,SE,Pipiens,1
FC-050,2020,24,SE,Pipiens,1
FC-059,2020,24,SE,Pipiens,2
FC-075gr,2020,24,SE,Pipiens,14
FC-088gr,2020,24,SE,Pipiens,46
FC-004,2020,24,SE,Tarsalis,4
FC-023,2020,24,SE,Tarsalis,2
FC-027,2020,24,SE,Tarsalis,10
FC-031,2020,24,SE,Tarsalis,8
FC-039,2020,24,SE,Tarsalis,15
FC-046,2020,24,SE,Tarsalis,1
FC-047,2020,24,SE,Tarsalis,1
FC-050,2020,24,SE,Tarsalis,3
FC-053,2020,24,SE,Tarsalis,45
FC-059,2020,24,SE,Tarsalis,3
FC-064,2020,24,SE,Tarsalis,2
FC-074,2020,24,SE,Tarsalis,5
FC-075,2020,24,SE,Tarsalis,2
FC-015,2020,24,NW,Pipiens,1
FC-058,2020,24,SW,Pipiens,3
FC-063gr,2020,24,NW,Pipiens,17
FC-090gr,2020,24,NW,Pipiens,11
FC-011,2020,24,NW,Tarsalis,2
FC-049,2020,24,SW,Tarsalis,2
FC-052,2020,24,NW,Tarsalis,1
FC-029,2020,25,SE,Pipiens,1
FC-029gr,2020,25,SE,Pipiens,31
FC-037,2020,25,SW,Pipiens,4
FC-062,2020,25,SW,Pipiens,1
FC-089gr,2020,25,SW,Pipiens,1
FC-037,2020,25,SW,Tarsalis,18
FC-054,2020,25,SE,Tarsalis,4
FC-062,2020,25,SW,Tarsalis,1
FC-093,2020,25,SW,Tarsalis,2
LV-079gr,2020,24,LV,Pipiens,2
LV-088,2020,24,LV,Pipiens,1
LV-095,2020,24,LV,Pipiens,1
LV-004,2020,24,LV,Tarsalis,3
LV-066,2020,24,LV,Tarsalis,12
LV-078,2020,24,LV,Tarsalis,5
LV-088,2020,24,LV,Tarsalis,1
LV-093,2020,24,LV,Tarsalis,2
LV-095,2020,24,LV,Tarsalis,11
LV-116,2020,24,LV,Tarsalis,1
LV-074,2020,24,LV,Pipiens,1
LV-074gr,2020,24,LV,Pipiens,9
LV-077,2020,24,LV,Pipiens,1
LV-112,2020,24,LV,Pipiens,1
LV-125,2020,24,LV,Pipiens,1
LV-074,2020,24,LV,Tarsalis,2
LV-089,2020,24,LV,Tarsalis,1
LV-104,2020,24,LV,Tarsalis,2
LV-110,2020,24,LV,Tarsalis,7
LV-112,2020,24,LV,Tarsalis,6
LV-118,2020,24,LV,Tarsalis,2
LV-124,2020,24,LV,Tarsalis,4
LV-125,2020,24,LV,Tarsalis,16
LV-020,2020,24,LV,Pipiens,5
LV-020,2020,24,LV,Tarsalis,17
LV-021,2020,24,LV,Tarsalis,4
LV-042,2020,24,LV,Tarsalis,8
LV-067,2020,24,LV,Tarsalis,8
LV-087,2020,24,LV,Tarsalis,3
LV-120,2020,24,LV,Tarsalis,2
LV-010gr,2020,25,LV,Pipiens,6
LV-121,2020,25,LV,Pipiens,1
LV-014,2020,25,LV,Tarsalis,1
LV-097,2020,25,LV,Tarsalis,3
LV-105,2020,25,LV,Tarsalis,6
LC-052,2020,24,Timnath,Pipiens,1
LC-010,2020,24,Timnath,Tarsalis,10
LC-048,2020,24,Timnath,Tarsalis,4
LC-050,2020,24,Timnath,Tarsalis,5
LC-051,2020,24,Timnath,Tarsalis,2
LC-052,2020,24,Timnath,Tarsalis,9
LC-001,2020,25,BE,Pipiens,3
LC-001,2020,25,BE,Tarsalis,6
LC-054,2020,25,BE,Tarsalis,1
FC-006,2020,25,NE,Tarsalis,1
FC-014,2020,25,NE,Pipiens,1
FC-014,2020,25,NE,Tarsalis,20
FC-019,2020,25,NE,Pipiens,3
FC-019,2020,25,NE,Tarsalis,1
FC-034,2020,25,NE,Tarsalis,5
FC-036,2020,25,NW,Pipiens,2
FC-036,2020,25,NW,Tarsalis,1
FC-038,2020,25,NE,Tarsalis,2
FC-040,2020,25,NE,Pipiens,1
FC-040,2020,25,NE,Tarsalis,1
FC-040gr,2020,25,NE,Pipiens,3
FC-066,2020,25,NE,Pipiens,2
FC-066,2020,25,NE,Tarsalis,1
FC-066gr,2020,25,NE,Pipiens,6
FC-067,2020,25,NE,Tarsalis,2
FC-069,2020,25,NE,Tarsalis,4
FC-072,2020,25,NE,Tarsalis,1
FC-072,2020,25,NE,Pipiens,2
FC-091gr,2020,25,NE,Pipiens,6
FC-092gr,2020,25,NE,Pipiens,5
FC-004,2020,25,SE,Tarsalis,2
FC-023,2020,25,SE,Tarsalis,3
FC-027,2020,25,SE,Tarsalis,18
FC-027,2020,25,SE,Pipiens,1
FC-031,2020,25,SE,Tarsalis,21
FC-039,2020,25,SE,Tarsalis,52
FC-046,2020,25,SE,Tarsalis,1
FC-047,2020,25,SE,Pipiens,1
FC-047,2020,25,SE,Tarsalis,3
FC-050,2020,25,SE,Tarsalis,8
FC-050,2020,25,SE,Pipiens,9
FC-053,2020,25,SE,Tarsalis,8
FC-059,2020,25,SE,Pipiens,3
FC-059,2020,25,SE,Tarsalis,4
FC-064,2020,25,SE,Tarsalis,79
FC-064,2020,25,SE,Pipiens,1
FC-074,2020,25,SE,Tarsalis,1
FC-075,2020,25,SE,Tarsalis,3
FC-075gr,2020,25,SE,Pipiens,50
FC-088gr,2020,25,SE,Pipiens,118
FC-011,2020,25,NW,Pipiens,1
FC-011,2020,25,NW,Tarsalis,1
FC-041,2020,25,NW,Pipiens,3
FC-041,2020,25,NW,Tarsalis,2
FC-052,2020,25,NW,Tarsalis,3
FC-060,2020,25,NW,Pipiens,3
FC-061,2020,25,NW,Tarsalis,3
FC-063gr,2020,25,NW,Pipiens,2
FC-073,2020,25,NW,Pipiens,2
FC-090gr,2020,25,NW,Pipiens,10
FC-001,2020,26,SW,Tarsalis,7
FC-029,2020,26,SE,Tarsalis,4
FC-029gr,2020,26,SE,Pipiens,63
FC-037,2020,26,SW,Pipiens,5
FC-037,2020,26,SW,Tarsalis,19
FC-054,2020,26,SE,Tarsalis,4
FC-057,2020,26,SW,Tarsalis,3
FC-089gr,2020,26,SW,Pipiens,7
FC-093,2020,26,SW,Pipiens,4
FC-093,2020,26,SW,Tarsalis,3
LV-004,2020,25,LV,Tarsalis,2
LV-069,2020,25,LV,Tarsalis,2
LV-069,2020,25,LV,Pipiens,1
LV-078,2020,25,LV,Tarsalis,12
LV-078,2020,25,LV,Pipiens,2
LV-079gr,2020,25,LV,Pipiens,2
LV-080,2020,25,LV,Pipiens,2
LV-080,2020,25,LV,Tarsalis,1
LV-095,2020,25,LV,Tarsalis,6
LV-116,2020,25,LV,Tarsalis,2
LV-116,2020,25,LV,Pipiens,1
LV-117,2020,25,LV,Tarsalis,1
LV-117,2020,25,LV,Pipiens,1
LV-074,2020,25,LV,Pipiens,1
LV-074,2020,25,LV,Tarsalis,15
LV-074gr,2020,25,LV,Pipiens,14
LV-077,2020,25,LV,Tarsalis,3
LV-089,2020,25,LV,Tarsalis,39
LV-089,2020,25,LV,Pipiens,2
LV-100,2020,25,LV,Tarsalis,1
LV-104,2020,25,LV,Tarsalis,15
LV-110,2020,25,LV,Tarsalis,2
LV-112,2020,25,LV,Pipiens,1
LV-113,2020,25,LV,Tarsalis,1
LV-118,2020,25,LV,Tarsalis,1
LV-125,2020,25,LV,Tarsalis,2
LV-019,2020,25,LV,Tarsalis,2
LV-020,2020,25,LV,Tarsalis,26
LV-021,2020,25,LV,Tarsalis,4
LV-042,2020,25,LV,Pipiens,8
LV-042,2020,25,LV,Tarsalis,35
LV-067,2020,25,LV,Pipiens,2
LV-067,2020,25,LV,Tarsalis,10
LV-087,2020,25,LV,Tarsalis,17
LV-114,2020,25,LV,Pipiens,1
LV-114,2020,25,LV,Tarsalis,9
LV-120,2020,25,LV,Tarsalis,3
LV-010gr,2020,26,LV,Pipiens,3
LV-014,2020,26,LV,Tarsalis,1
LV-097,2020,26,LV,Tarsalis,9
LV-098,2020,26,LV,Tarsalis,11
LV-102,2020,26,LV,Tarsalis,9
LV-105,2020,26,LV,Tarsalis,1
LV-121,2020,26,LV,Tarsalis,1
LV-122,2020,26,LV,Tarsalis,2
LC-010,2020,25,Timnath,Tarsalis,11
LC-010,2020,25,Timnath,Pipiens,1
LC-022,2020,25,Timnath,Tarsalis,1
LC-050,2020,25,Timnath,Pipiens,3
LC-050,2020,25,Timnath,Tarsalis,4
LC-052,2020,25,Timnath,Tarsalis,15
LC-001,2020,26,BE,Pipiens,5
LC-001,2020,26,BE,Tarsalis,21
LC-049,2020,26,BE,Tarsalis,1
LC-049,2020,26,BE,Pipiens,1
LC-053,2020,26,BE,Tarsalis,10
LC-054,2020,26,BE,Tarsalis,11
FC-006,2020,26,NE,Tarsalis,2
FC-006,2020,26,NE,Pipiens,3
FC-014,2020,26,NE,Tarsalis,10
FC-019,2020,26,NE,Tarsalis,19
FC-019,2020,26,NE,Pipiens,6
FC-034,2020,26,NE,Tarsalis,11
FC-036,2020,26,NW,Tarsalis,9
FC-036,2020,26,NW,Pipiens,2
FC-038,2020,26,NE,Tarsalis,6
FC-040,2020,26,NE,Tarsalis,4
FC-040gr,2020,26,NE,Pipiens,20
FC-066,2020,26,NE,Tarsalis,11
FC-066gr,2020,26,NE,Pipiens,2
FC-067,2020,26,NE,Tarsalis,16
FC-069,2020,26,NE,Tarsalis,1
FC-072,2020,26,NE,Pipiens,2
FC-072,2020,26,NE,Tarsalis,9
FC-091gr,2020,26,NE,Tarsalis,1
FC-091gr,2020,26,NE,Pipiens,4
FC-092gr,2020,26,NE,Pipiens,22
FC-004,2020,26,SE,Tarsalis,12
FC-023,2020,26,SE,Pipiens,5
FC-023,2020,26,SE,Tarsalis,4
FC-027,2020,26,SE,Tarsalis,24
FC-027,2020,26,SE,Pipiens,3
FC-031,2020,26,SE,Pipiens,1
FC-031,2020,26,SE,Tarsalis,15
FC-039,2020,26,SE,Tarsalis,50
FC-046,2020,26,SE,Tarsalis,5
FC-046,2020,26,SE,Pipiens,5
FC-047,2020,26,SE,Tarsalis,1
FC-050,2020,26,SE,Tarsalis,5
FC-050,2020,26,SE,Pipiens,4
FC-053,2020,26,SE,Tarsalis,82
FC-059,2020,26,SE,Pipiens,4
FC-059,2020,26,SE,Tarsalis,8
FC-064,2020,26,SE,Tarsalis,31
FC-074,2020,26,SE,Tarsalis,17
FC-075,2020,26,SE,Tarsalis,9
FC-075gr,2020,26,SE,Pipiens,1
FC-088gr,2020,26,SE,Pipiens,100
FC-011,2020,26,NW,Pipiens,2
FC-011,2020,26,NW,Tarsalis,2
FC-015,2020,26,NW,Pipiens,2
FC-041,2020,26,NW,Pipiens,7
FC-041,2020,26,NW,Tarsalis,1
FC-049,2020,26,SW,Pipiens,4
FC-049,2020,26,SW,Tarsalis,2
FC-058,2020,26,SW,Tarsalis,2
FC-058,2020,26,SW,Pipiens,1
FC-060,2020,26,NW,Pipiens,2
FC-060,2020,26,NW,Tarsalis,1
FC-061,2020,26,NW,Pipiens,9
FC-061,2020,26,NW,Tarsalis,6
FC-063,2020,26,NW,Pipiens,2
FC-063,2020,26,NW,Tarsalis,1
FC-063gr,2020,26,NW,Pipiens,9
FC-073,2020,26,NW,Pipiens,8
FC-090gr,2020,26,NW,Pipiens,19
FC-029,2020,27,SE,Tarsalis,16
FC-029gr,2020,27,SE,Pipiens,2
FC-037,2020,27,SW,Tarsalis,25
FC-054,2020,27,SE,Tarsalis,43
FC-054,2020,27,SE,Pipiens,3
FC-057,2020,27,SW,Tarsalis,26
FC-062,2020,27,SW,Tarsalis,7
FC-062,2020,27,SW,Pipiens,3
FC-068,2020,27,SW,Tarsalis,2
FC-071,2020,27,SW,Tarsalis,5
FC-089gr,2020,27,SW,Pipiens,15
FC-093,2020,27,SW,Tarsalis,14
FC-093,2020,27,SW,Pipiens,14
LV-004,2020,26,LV,Tarsalis,27
LV-066,2020,26,LV,Tarsalis,28
LV-066,2020,26,LV,Pipiens,1
LV-069,2020,26,LV,Pipiens,1
LV-069,2020,26,LV,Tarsalis,29
LV-078,2020,26,LV,Tarsalis,9
LV-080,2020,26,LV,Tarsalis,12
LV-088,2020,26,LV,Tarsalis,4
LV-093,2020,26,LV,Tarsalis,3
LV-095,2020,26,LV,Tarsalis,24
LV-095,2020,26,LV,Pipiens,1
LV-116,2020,26,LV,Pipiens,2
LV-116,2020,26,LV,Tarsalis,3
LV-117,2020,26,LV,Tarsalis,38
LV-117,2020,26,LV,Pipiens,12
LV-074,2020,26,LV,Pipiens,5
LV-074,2020,26,LV,Tarsalis,39
LV-074gr,2020,26,LV,Pipiens,7
LV-077,2020,26,LV,Tarsalis,1
LV-089,2020,26,LV,Pipiens,2
LV-089,2020,26,LV,Tarsalis,55
LV-100,2020,26,LV,Pipiens,1
LV-100,2020,26,LV,Tarsalis,8
LV-104,2020,26,LV,Tarsalis,26
LV-110,2020,26,LV,Tarsalis,2
LV-118,2020,26,LV,Tarsalis,7
LV-124,2020,26,LV,Tarsalis,3
LV-125,2020,26,LV,Pipiens,3
LV-125,2020,26,LV,Tarsalis,6
LV-019,2020,26,LV,Pipiens,1
LV-019,2020,26,LV,Tarsalis,5
LV-020,2020,26,LV,Pipiens,4
LV-020,2020,26,LV,Tarsalis,26
LV-021,2020,26,LV,Tarsalis,2
LV-042,2020,26,LV,Pipiens,2
LV-067,2020,26,LV,Tarsalis,3
LV-087,2020,26,LV,Tarsalis,2
LV-120,2020,26,LV,Tarsalis,21
LV-010gr,2020,27,LV,Pipiens,26
LV-014,2020,27,LV,Tarsalis,3
LV-014,2020,27,LV,Pipiens,1
LV-097,2020,27,LV,Tarsalis,57
LV-098,2020,27,LV,Tarsalis,26
LV-099,2020,27,LV,Tarsalis,1
LV-102,2020,27,LV,Tarsalis,7
